country,year,leader,aid,physint,imports,exports,defensive_alliance,democracy,gdp,pop,mindist,fpsim
Yugoslavia,1961,Kennedy,0,NA,44,180,0,Autocracy,78707162626.42097,17894429.1195546,5913.04884348079,-0.414
Yugoslavia,1962,Kennedy,0,NA,58,183,0,Autocracy,80457907788.16298,18074271.122081954,5913.04884348079,-0.56
Yugoslavia,1963,Johnson,0,NA,50,186,0,Autocracy,86724303618.19798,18237673.771135047,5913.04884348079,-0.379
Yugoslavia,1964,Johnson,0,NA,61,170,0,Autocracy,93853416204.15215,18494796.865931,5913.04884348079,NA
Yugoslavia,1965,Johnson,0,NA,66,190,0,Autocracy,97977137736.70088,18587502.421011847,5913.04884348079,-0.149
Yugoslavia,1966,Johnson,0,NA,81,200,0,Autocracy,101568572657.19762,18849557.560663596,5913.04884348079,-0.347
Yugoslavia,1967,Johnson,0,NA,93,124,0,Autocracy,106137366237.97643,19019969.281174313,5913.04884348079,-0.316
Yugoslavia,1968,Johnson,0,NA,109,90,0,Autocracy,112926161045.81517,19307419.3059097,5913.04884348079,-0.239
Yugoslavia,1969,Nixon,0,NA,108,93,0,Autocracy,126309363433.01802,19365428.534162898,5913.04884348079,-0.146
Yugoslavia,1970,Nixon,0,NA,102,160,0,Autocracy,141419996730.01535,19462498.148641612,5913.04884348079,-0.404
Yugoslavia,1971,Nixon,0,NA,102,196,0,Autocracy,143988604791.66742,19697455.048347525,5913.04884348079,-0.181
Yugoslavia,1972,Nixon,0,NA,159,198,0,Autocracy,152434373093.43985,19935248.415617768,5913.04884348079,-0.043
Yugoslavia,1973,Nixon,0,NA,180,187,0,Autocracy,165957903538.2993,20075284.709742155,5913.04884348079,0.009
Yugoslavia,1974,Ford,0,NA,287,354,0,Autocracy,174292367662.07236,20277044.675337266,5913.04884348079,-0.164
Yugoslavia,1975,Ford,0,NA,279,416,0,Autocracy,176749621450.84857,20439911.63194353,5913.04884348079,-0.074
Yugoslavia,1976,Ford,0,NA,413,370,0,Autocracy,182862437598.0697,20645336.159030225,5913.04884348079,-0.005
Yugoslavia,1977,Carter,0,NA,371,546,0,Autocracy,197104523279.08984,20769580.53638356,5913.04884348079,-0.004
Yugoslavia,1978,Carter,0,NA,423,616,0,Autocracy,208040789336.19653,20936403.58313967,5913.04884348079,-0.079
Yugoslavia,1979,Carter,0,NA,418,1049,0,Autocracy,222902434674.60388,20978318.291042335,5913.04884348079,-0.021
Yugoslavia,1980,Carter,113700,NA,477,1015,0,Anocracy,228316805671.44373,21231574.609376255,5913.04884348079,-0.055
Yugoslavia,1981,Reagan,71907,NA,471,960,0,Anocracy,232231370896.94986,21380717.021085218,5913.04884348079,-0.019
Yugoslavia,1982,Reagan,408783,NA,392,846,0,Anocracy,236685951451.43454,21509386.946979873,5913.04884348079,-0.024
Yugoslavia,1983,Reagan,247387,NA,424,775,0,Anocracy,234565334976.64996,21747296.30595647,5913.04884348079,-0.012
Yugoslavia,1984,Reagan,164186,NA,527,620,0,Anocracy,236922755785.3187,21812636.155643996,5913.04884348079,-0.037
Yugoslavia,1985,Reagan,240722,NA,601,778,0,Anocracy,239543292627.89883,21812636.155643996,5913.04884348079,-0.054
Yugoslavia,1986,Reagan,127132,NA,713,673,0,Anocracy,241950742742.7005,21856305.082325634,5913.04884348079,-0.048
Yugoslavia,1987,Reagan,110533,NA,871,716,0,Anocracy,228773896220.97238,21943905.386462867,5913.04884348079,-0.06
Yugoslavia,1988,Reagan,149437,NA,929,725,0,Anocracy,214162305196.70023,21252816.803312443,5913.04884348079,-0.035
Yugoslavia,1989,G.H.W. Bush,77178,NA,869,762,0,Anocracy,182862437598.0697,19481970.381283913,5913.04884348079,-0.016
Yugoslavia,1990,G.H.W. Bush,585218,NA,797,854,0,Anocracy,125052564267.82256,15187753.951322852,5913.04884348079,-0.025
Yugoslavia,1991,G.H.W. Bush,274573,NA,723,553,0,Anocracy,92087035055.49846,12942150.197966801,5913.04884348079,-0.015
Yugoslavia,1992,G.H.W. Bush,178839,NA,494,342,0,Anocracy,67473448372.82937,11217661.344344275,5913.04884348079,0
Yugoslavia,1993,Clinton,576246,NA,NA,NA,0,Autocracy,52864612441.185486,10681245.451432986,6285.32497684196,NA
Yugoslavia,1994,Clinton,1282467,NA,NA,NA,0,Autocracy,50995335260.13683,10511705.46097143,6285.32497684196,NA
Yugoslavia,1995,Clinton,1509594,NA,NA,NA,0,Autocracy,53342541407.48837,10438380.45965942,6285.32497684196,NA
Yugoslavia,1996,Clinton,0,NA,NA,NA,0,Autocracy,61235933325.28473,10282973.220929796,6285.32497684196,NA
Yugoslavia,1997,Clinton,52081,NA,NA,NA,0,Autocracy,68561706394.89924,10324187.48739408,6285.32497684196,NA
Yugoslavia,1998,Clinton,754497,NA,NA,NA,0,Autocracy,73532991029.27899,10201037.61457721,6285.32497684196,NA
Yugoslavia,1999,Clinton,0,NA,NA,NA,0,Autocracy,71789208337.64156,10241923.482256379,6285.32497684196,NA
Yugoslavia,2000,Clinton,0,NA,NA,NA,0,Democracy,75018455984.2458,10160314.96371746,6285.32497684196,0.043
Yugoslavia,2001,G.W. Bush,0,NA,NA,NA,0,Democracy,76152214756.90723,10180655.927828675,6285.32497684196,0.191
Yugoslavia,2002,G.W. Bush,0,NA,NA,NA,0,Democracy,78471394966.85677,10170480.360532481,6285.32497684196,0.163
Yugoslavia,2003,G.W. Bush,0,NA,NA,NA,0,Democracy,82991165556.52858,10109640.181427028,6285.32497684196,0.172
Yugoslavia,2004,G.W. Bush,0,NA,NA,NA,0,Democracy,88830864521.92686,10099535.594381161,6285.32497684196,0.147
Yugoslavia,2005,G.W. Bush,0,NA,NA,NA,0,Democracy,94512694900.96738,10089441.10687173,6285.32497684196,0.113
Yugoslavia,2006,G.W. Bush,0,NA,NA,NA,0,Democracy,98468250183.35042,10019061.634659003,6285.32497684196,0.113
Yugoslavia,2007,G.W. Bush,0,NA,NA,NA,0,Democracy,NA,NA,6285.32497684196,0.117
Yugoslavia,2008,G.W. Bush,0,NA,NA,NA,0,Democracy,NA,NA,6285.32497684196,-0.006
Yugoslavia,2009,Obama,0,NA,NA,NA,0,Democracy,NA,NA,6285.32497684196,0.097
Yugoslavia,2010,Obama,0,NA,NA,NA,0,Democracy,NA,NA,6285.32497684196,0.035
Yugoslavia,2011,Obama,0,NA,NA,NA,0,Democracy,NA,NA,6285.32497684196,0.13
Yugoslavia,2012,Obama,0,NA,NA,NA,0,Democracy,NA,NA,6285.32497684196,0.129
Yugoslavia,2013,Obama,0,NA,NA,NA,0,Democracy,NA,NA,6285.32497684196,0.192
Yugoslavia,2014,Obama,0,NA,NA,NA,0,Democracy,NA,NA,6285.32497684196,0.181
Yugoslavia,2015,Obama,0,NA,NA,NA,0,Democracy,NA,NA,6285.32497684196,0.133
Yugoslavia,2016,Obama,0,NA,NA,NA,0,Democracy,NA,NA,6285.32497684196,NA
Yugoslavia,2017,Trump,0,NA,NA,NA,0,Democracy,NA,NA,6285.32497684196,NA
Yugoslavia,2018,Trump,0,NA,NA,NA,0,NA,NA,NA,6285.32497684196,NA
Yugoslavia,2019,Trump,0,NA,NA,NA,NA,NA,NA,NA,6285.32497684196,NA
Yugoslavia,2020,Trump,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yugoslavia,2021,Biden,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yugoslavia,2022,Biden,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yugoslavia,2023,Biden,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosnia & Herzegovina,1992,G.H.W. Bush,0,0.427,NA,NA,0,Anocracy,7836044375.168712,4053130.0806482816,NA,-0.087
Bosnia & Herzegovina,1993,Clinton,892731,0.427,8,17,0,Anocracy,7401881044.077279,3925483.1611310495,6138.04335019826,-0.006
Bosnia & Herzegovina,1994,Clinton,161012622,0.427,5,43,0,Anocracy,8042453216.290635,3840065.570234404,6138.04335019826,0.117
Bosnia & Herzegovina,1995,Clinton,131570922,0.522,4,31,0,NA,10234190893.212152,3775336.2139599095,6138.04335019826,0.088
Bosnia & Herzegovina,1996,Clinton,590635444,0.753,10,64,0,NA,15405647501.238815,3656437.97278213,6138.04335019826,0.136
Bosnia & Herzegovina,1997,Clinton,361620889,0.776,9,113,0,NA,20465369460.2152,3591210.894101787,6138.04335019826,0
Bosnia & Herzegovina,1998,Clinton,550696817,0.819,8,44,0,NA,23753601546.656242,3630932.2810419034,6138.04335019826,0
Bosnia & Herzegovina,1999,Clinton,378613250,0.819,16,49,0,NA,26489122129.84347,3682122.8307146165,6138.04335019826,0.346
Bosnia & Herzegovina,2000,Clinton,218518335,0.903,19,47,0,NA,27460103324.314384,3737770.990978223,6138.04335019826,0.299
Bosnia & Herzegovina,2001,G.W. Bush,231908758,0.903,13,47,0,NA,28296387973.371727,3771562.764784993,6138.04335019826,0.312
Bosnia & Herzegovina,2002,G.W. Bush,98348765,0.835,17,35,0,NA,28409800198.49925,3779113.4384713545,6138.04335019826,0.201
Bosnia & Herzegovina,2003,G.W. Bush,105924675,0.89,13,23,0,NA,29421749008.625275,3790467.8018160146,6138.04335019826,0.184
Bosnia & Herzegovina,2004,G.W. Bush,106987035,0.85,12,30,0,NA,30257199708.600533,3828562.636551424,6138.04335019826,0.14
Bosnia & Herzegovina,2005,G.W. Bush,78267999,0.876,73,19,0,NA,32289243721.627865,3832393.1141075515,6138.04335019826,0.211
Bosnia & Herzegovina,2006,G.W. Bush,76150592,0.876,27,57,0,NA,34423317293.385124,3870909.305236547,6138.04335019826,0.096
Bosnia & Herzegovina,2007,G.W. Bush,62642634,0.843,26,22,0,NA,37067262329.27274,3863175.223286049,6138.04335019826,0.132
Bosnia & Herzegovina,2008,G.W. Bush,54171348,0.878,28,38,0,NA,38349219019.41872,3874782.150641747,6138.04335019826,0.103
Bosnia & Herzegovina,2009,Obama,71643493,0.878,26,23,0,NA,37740514139.79365,3824735.9875582587,6138.04335019826,0.196
Bosnia & Herzegovina,2010,Obama,69428390,0.878,27,29,0,NA,38157951491.61488,3752752.0170195205,6138.04335019826,0.144
Bosnia & Herzegovina,2011,Obama,72868690,0.878,52,24,0,NA,39006728740.42789,3707988.113402541,6138.04335019826,0.261
Bosnia & Herzegovina,2012,Obama,63097537,0.878,53,17,0,NA,39084820263.40116,3696880.818335403,6138.04335019826,0.211
Bosnia & Herzegovina,2013,Obama,65719418,0.878,60,42,0,NA,40679902037.520874,3663758.1664813315,6138.04335019826,0.226
Bosnia & Herzegovina,2014,Obama,77927626,0.878,84,50,0,NA,41006646488.99182,3660096.239583455,6138.04335019826,0.199
Bosnia & Herzegovina,2015,Obama,62184031,0.878,NA,NA,0,NA,40679902037.520874,3667423.757137673,6138.04335019826,0.264
Bosnia & Herzegovina,2016,Obama,47528274,0.886,NA,NA,0,NA,NA,NA,6138.04335019826,NA
Bosnia & Herzegovina,2017,Trump,64127591,0.898,NA,NA,0,NA,NA,NA,6138.04335019826,NA
Bosnia & Herzegovina,2018,Trump,71596331,0.811,NA,NA,0,NA,NA,NA,6138.04335019826,NA
Bosnia & Herzegovina,2019,Trump,69743290,0.843,NA,NA,NA,NA,NA,NA,6138.04335019826,NA
Bosnia & Herzegovina,2020,Trump,133815426,0.827,NA,NA,NA,NA,NA,NA,NA,NA
Bosnia & Herzegovina,2021,Biden,93230561,0.857,NA,NA,NA,NA,NA,NA,NA,NA
Bosnia & Herzegovina,2022,Biden,72958715,0.857,NA,NA,NA,NA,NA,NA,NA,NA
Bosnia & Herzegovina,2023,Biden,93794827,0.891,NA,NA,NA,NA,NA,NA,NA,NA
Kosovo,2008,G.W. Bush,11478159,0.806,0,0,0,Democracy,11760355399.427498,1876652.1949054971,NA,NA
Kosovo,2009,Obama,80866392,0.839,0,5,0,Democracy,12130636115.06309,1903110.0988172025,6571.54013198026,NA
Kosovo,2010,Obama,47575410,0.863,0,11,0,Democracy,12613077380.343195,1906920.1277737853,6571.54013198026,NA
Kosovo,2011,Obama,48365474,0.863,0,15,0,Democracy,13339561422.24162,1908828.0016795213,6571.54013198026,NA
Kosovo,2012,Obama,38704658,0.863,0,21,0,Democracy,13677254027.388668,1935739.5348818465,6571.54013198026,NA
Kosovo,2013,Obama,76536477,0.856,0,14,0,Democracy,14465032179.243505,1951287.5603400182,6571.54013198026,NA
Kosovo,2014,Obama,90920506,0.856,1,16,0,Democracy,15130826653.964834,1931871.9247114554,6571.54013198026,NA
Kosovo,2015,Obama,67014128,0.856,NA,NA,0,Democracy,15986332893.528355,1893618.297600737,6571.54013198026,NA
Kosovo,2016,Obama,58914732,0.829,NA,NA,0,Democracy,NA,NA,6571.54013198026,NA
Kosovo,2017,Trump,124069247,0.829,NA,NA,0,Democracy,NA,NA,6571.54013198026,NA
Kosovo,2018,Trump,61781487,0.911,NA,NA,0,NA,NA,NA,6571.54013198026,NA
Kosovo,2019,Trump,88304573,0.914,NA,NA,NA,NA,NA,NA,6571.54013198026,NA
Kosovo,2020,Trump,68484483,0.912,NA,NA,NA,NA,NA,NA,NA,NA
Kosovo,2021,Biden,63701929,0.912,NA,NA,NA,NA,NA,NA,NA,NA
Kosovo,2022,Biden,102305786,0.912,NA,NA,NA,NA,NA,NA,NA,NA
Kosovo,2023,Biden,70347129,0.912,NA,NA,NA,NA,NA,NA,NA,NA
Slovenia,1992,G.H.W. Bush,0,0.953,NA,NA,0,Democracy,34492232820.52716,1926084.9936740743,NA,0.3
Slovenia,1993,Clinton,439703,0.953,243,188,0,Democracy,35436209445.231735,1929941.018400809,5913.04884348079,0.334
Slovenia,1994,Clinton,2258589,0.953,280,197,0,Democracy,36845524633.59682,1912649.477885262,5913.04884348079,0.331
Slovenia,1995,Clinton,6506630,0.953,316,291,0,Democracy,38812181869.20964,1916478.6046914612,5913.04884348079,0.2
Slovenia,1996,Clinton,6407869,0.953,305,325,0,Democracy,40436553401.25002,1918396.0418549501,5913.04884348079,0.361
Slovenia,1997,Clinton,2468140,0.953,289,285,0,Democracy,41835035698.0729,1910737.784413418,5913.04884348079,0.257
Slovenia,1998,Clinton,5783775,0.953,300,296,0,Democracy,42765605215.45385,1908828.0016795213,5913.04884348079,0.252
Slovenia,1999,Clinton,5283178,0.953,293,294,0,Democracy,43629527747.86122,1914563.0840067398,5913.04884348079,0.26
Slovenia,2000,Clinton,4335746,0.951,333,300,0,Democracy,46466618034.45928,1908828.0016795213,5913.04884348079,0.238
Slovenia,2001,G.W. Bush,10507632,0.951,301,297,0,Democracy,47786069456.29662,1912649.477885262,5913.04884348079,0.22
Slovenia,2002,G.W. Bush,8171616,0.951,322,314,0,Democracy,49142987604.317856,1922236.6732898825,5913.04884348079,0.168
Slovenia,2003,G.W. Bush,7999001,0.951,498,335,1,Democracy,50236113628.82182,1922236.6732898825,5913.04884348079,0.178
Slovenia,2004,G.W. Bush,6425352,0.951,532,211,1,Democracy,52600949086.664345,1918396.0418549501,5913.04884348079,0.152
Slovenia,2005,G.W. Bush,10329312,0.951,430,185,1,Democracy,54912124056.67658,1933804.7628941871,5913.04884348079,0.149
Slovenia,2006,G.W. Bush,2855720,0.951,506,249,1,Democracy,57096005788.66817,1924159.8714019642,5913.04884348079,0.127
Slovenia,2007,G.W. Bush,6662740,0.951,507,385,1,Democracy,59664318583.7667,1931871.9247114554,5913.04884348079,0.129
Slovenia,2008,G.W. Bush,3678329,0.951,487,631,1,Democracy,62535485464.38623,1953239.8238694333,5913.04884348079,0.131
Slovenia,2009,Obama,4914749,0.951,400,454,1,Democracy,59485593849.160835,1953239.8238694333,5913.04884348079,0.264
Slovenia,2010,Obama,3962201,0.962,482,386,1,Democracy,60263954954.496475,1963030.4792299932,5913.04884348079,0.182
Slovenia,2011,Obama,3447129,0.962,564,706,1,Democracy,60505493529.413025,1984743.0145112795,5913.04884348079,0.283
Slovenia,2012,Obama,2701183,0.958,580,396,1,Democracy,61297199886.78507,1982759.2635375687,5913.04884348079,0.228
Slovenia,2013,Obama,2045505,0.947,599,607,1,Democracy,60869617770.94203,1976819.899247913,5913.04884348079,0.245
Slovenia,2014,Obama,4429434,0.952,700,422,1,Democracy,63290431909.29251,1970898.3263506938,5913.04884348079,0.26
Slovenia,2015,Obama,770349,0.963,NA,NA,1,Democracy,67540955569.17486,1961068.429938914,5913.04884348079,0.348
Slovenia,2016,Obama,888422,0.963,NA,NA,1,Democracy,NA,NA,5913.04884348079,NA
Slovenia,2017,Trump,2608884,0.963,NA,NA,1,Democracy,NA,NA,5913.04884348079,NA
Slovenia,2018,Trump,1428107,0.963,NA,NA,1,NA,NA,NA,5913.04884348079,NA
Slovenia,2019,Trump,8241614,0.95,NA,NA,NA,NA,NA,NA,5913.04884348079,NA
Slovenia,2020,Trump,15106683,0.963,NA,NA,NA,NA,NA,NA,NA,NA
Slovenia,2021,Biden,7813093,0.963,NA,NA,NA,NA,NA,NA,NA,NA
Slovenia,2022,Biden,47475477,0.976,NA,NA,NA,NA,NA,NA,NA,NA
Slovenia,2023,Biden,3899050,0.965,NA,NA,NA,NA,NA,NA,NA,NA
Greece,1946,Truman,2448927440,0.329,24,144,0,Democracy,18873034609.29361,7174186.977865088,6750.85470883761,0.608
Greece,1947,Truman,2046567470,0.329,17,167,0,Democracy,21194339960.864773,7253538.668793782,6750.85470883761,0.723
Greece,1948,Truman,3439872650,0.329,19,238,0,Democracy,22776610702.848545,7363161.867387869,6750.85470883761,0.802
Greece,1949,Truman,3619110565,0.357,16,187,0,Anocracy,24112591261.686916,7363161.867387869,6750.85470883761,0.584
Greece,1950,Truman,3007149839,0.562,19,139,0,Anocracy,25121753976.146053,7319115.168420461,6750.85470883761,0.609
Greece,1951,Truman,3052192492,0.586,22,118,1,Anocracy,27377846461.328552,7385284.520377532,6750.85470883761,0.432
Greece,1952,Truman,3247737085,0.61,22,76,1,Anocracy,28637990142.852894,7452052.084418668,6750.85470883761,0.671
Greece,1953,Eisenhower,1775618958,0.61,20,49,1,Anocracy,31523527224.315548,7519423.268753063,6750.85470883761,0.293
Greece,1954,Eisenhower,724323887,0.61,20,46,1,Anocracy,32908604648.817924,7640701.68109005,6750.85470883761,-0.256
Greece,1955,Eisenhower,669986095,0.61,27,70,1,Anocracy,35189022144.01664,7679000.857646967,6750.85470883761,0.346
Greece,1956,Eisenhower,722854229,0.61,29,78,1,Anocracy,37967637914.58588,7709778.3750757445,6750.85470883761,0.909
Greece,1957,Eisenhower,1493214158,0.638,39,83,1,Anocracy,39954214581.40616,7810659.802487135,6750.85470883761,0.258
Greece,1958,Eisenhower,840690074,0.638,41,78,1,Anocracy,42297761416.39418,7841965.010372585,6750.85470883761,0.434
Greece,1959,Eisenhower,1230785783,0.638,36,59,1,Anocracy,44421969830.24351,7992386.82767156,6750.85470883761,0.66
Greece,1960,Eisenhower,1567809914,0.638,37,95,1,Anocracy,47738307271.91264,8056582.36205464,6750.85470883761,0.861
Greece,1961,Kennedy,1254088132,0.638,45,81,1,Anocracy,52181820244.69041,8113176.286231987,6750.85470883761,0.798
Greece,1962,Kennedy,1127663073,0.638,28,67,1,Anocracy,54857239379.53233,8153843.751602715,6750.85470883761,0.863
Greece,1963,Johnson,1084906651,0.647,58,85,1,Anocracy,59070648694.61553,8162001.673635502,6750.85470883761,0.808
Greece,1964,Johnson,660947677,0.655,60,101,1,Anocracy,64118578815.97074,8235791.24368452,6750.85470883761,NA
Greece,1965,Johnson,752444217,0.655,47,113,1,Anocracy,71288438618.10435,8268800.382925577,6750.85470883761,0.336
Greece,1966,Johnson,869913562,0.655,55,131,1,Anocracy,75545427424.37753,8326885.044743574,6750.85470883761,0.745
Greece,1967,Johnson,666758152,0.279,73,100,1,Autocracy,80618984626.88567,8385377.725594838,6750.85470883761,0.401
Greece,1968,Johnson,460591780,0.266,67,107,1,Autocracy,86291764349.40216,8393767.297407202,6750.85470883761,0.478
Greece,1969,Nixon,829393864,0.266,61,152,1,Autocracy,94229581698.40318,8478126.06121177,6750.85470883761,0.325
Greece,1970,Nixon,421440661,0.266,55,116,1,Autocracy,102282046912.33997,8469652.172800925,6750.85470883761,0.242
Greece,1971,Nixon,591229613,0.266,61,139,1,Autocracy,111356210090.31087,8563332.644687586,6750.85470883761,0.168
Greece,1972,Nixon,620002438,0.266,95,146,1,Autocracy,120149183087.44118,8554773.59228236,6750.85470883761,0.424
Greece,1973,Nixon,429162245,0.266,98,288,1,Autocracy,126942491751.96358,8649395.56856402,6750.85470883761,0.48
Greece,1974,Ford,338387063,0.388,170,403,1,Anocracy,126562234947.10751,8675382.71650126,6750.85470883761,0.192
Greece,1975,Ford,390696688,0.923,122,392,1,Democracy,130677723093.42773,8745064.132262487,6750.85470883761,0.1
Greece,1976,Ford,799877054,0.923,156,411,1,Democracy,139036176666.20425,8832953.487953488,6750.85470883761,0.054
Greece,1977,Carter,580109752,0.956,188,350,1,Democracy,145726876822.1355,8957484.520009007,6750.85470883761,0.08
Greece,1978,Carter,648856423,0.956,187,405,1,Democracy,150616092121.46964,9038465.749599688,6750.85470883761,0.239
Greece,1979,Carter,586897451,0.956,213,472,1,Democracy,155047909553.5728,9156732.875069393,6750.85470883761,0.225
Greece,1980,Carter,463853367,0.956,320,482,1,Democracy,159769821379.49408,9313728.011658581,6750.85470883761,0.329
Greece,1981,Reagan,513430332,0.956,384,450,1,Democracy,160410180529.49976,9388536.671411762,6750.85470883761,0.144
Greece,1982,Reagan,760260243,0.963,260,423,1,Democracy,158180085094.90213,9463946.200716538,6750.85470883761,0.094
Greece,1983,Reagan,724866967,0.963,256,344,1,Democracy,159610131416.40344,9511384.428459905,6750.85470883761,0.048
Greece,1984,Reagan,1247482262,0.963,383,280,1,Democracy,162022329645.82303,9587780.6814533,6750.85470883761,0.02
Greece,1985,Reagan,1206916273,0.96,428,321,1,Democracy,165792028586.0598,9578197.693064613,6750.85470883761,0.055
Greece,1986,Reagan,1016759523,0.96,437,342,1,Democracy,170670391794.4139,9587780.6814533,6750.85470883761,0.077
Greece,1987,Reagan,792568432,0.96,529,357,1,Democracy,172385657748.26846,9645480.291272756,6750.85470883761,0.086
Greece,1988,Reagan,767448492,0.96,587,473,1,Democracy,176926459476.57602,9674460.18024512,6750.85470883761,0.1
Greece,1989,G.H.W. Bush,687508787,0.96,530,542,1,Democracy,185255168339.1321,9703527.13942441,6750.85470883761,0.081
Greece,1990,G.H.W. Bush,722105478,0.96,552,729,1,Democracy,188431427912.72318,9810855.159848379,6750.85470883761,0.177
Greece,1991,G.H.W. Bush,700140242,0.96,469,920,1,Democracy,194364286368.612,9909455.893443443,6750.85470883761,0.151
Greece,1992,G.H.W. Bush,682419224,0.96,395,847,1,Democracy,200283560127.1762,9999043.536160858,6750.85470883761,0.188
Greece,1993,Clinton,632819390,0.964,374,822,1,Democracy,200083376675.4566,10069282.390094347,6750.85470883761,0.203
Greece,1994,Clinton,540806091,0.964,494,727,1,Democracy,205970748895.34674,10129879.694556497,6750.85470883761,0.282
Greece,1995,Clinton,457843579,0.975,438,843,1,Democracy,213307366992.23935,10241923.482256379,6750.85470883761,0.282
Greece,1996,Clinton,469337214,0.975,536,952,1,Democracy,217834186949.2141,10201037.61457721,6750.85470883761,0.011
Greece,1997,Clinton,222011385,0.975,498,924,1,Democracy,228088602986.13153,10282973.220929796,6750.85470883761,0.269
Greece,1998,Clinton,3896722,0.975,515,1137,1,Democracy,237397075458.45648,10407112.244055007,6750.85470883761,0.252
Greece,1999,Clinton,76558265,0.975,610,1518,1,Democracy,246591756872.71234,10459278.11126445,6750.85470883761,0.262
Greece,2000,Clinton,28099343,0.979,657,907,1,Democracy,258458247635.90848,10469742.620758431,6750.85470883761,0.238
